TIMESTAMP,VX,VY,VZ,GX,GY,GZ,AX,AY,AZ
1634105733,8.25,3.83,2.1,2.01,3995.42,1.4,58.01,298.52,326.11
1634105734,7.86,3.74,2.34,3998.9,3.42,0,58.5,298.56,326.29
1634105735,8.06,3.75,2.25,1.22,3997.13,1.04,62.26,297.52,324.42
1634105736,8.17,3.89,1.94,3998.72,5,3999.08,55.38,301.06,331.57
1634105738,8.4,3.72,1.49,3998.47,3.17,3999.63,63.81,297.13,323.88
1634105739,8.26,4.1,2.9,1.59,3997.56,0.85,61.35,297.63,326.82
1634105740,8.1,3.67,2.01,3999.21,2.32,0,61.07,297.68,327.08
1634105741,8.13,3.9,2.15,3999.94,0.55,3999.27,56.21,299.61,331.77
1634105742,8.14,3.96,2.58,0.37,3999.63,3999.63,59.5,299.14,328.97
1634105743,8.71,4.29,2.91,0,0,1.22,57.92,299.93,329.97
1634105744,7.47,3.39,1.55,3997.8,5,3997.44,61.04,298.34,326.82
1634105745,8.54,4.39,3.19,2.5,3993.84,3.72,56.3,300.21,331.56
1634105746,8.42,4.12,3.06,3998.11,5.13,3998.05,56.99,298.38,332.55
1634105747,8.73,4.12,2.65,1.16,3998.17,2.99,57.24,298.05,332.56
1634105748,8.47,4.12,2.45,1.77,3996.7,3998.96,56.35,298.5,335.35
1634105749,8.24,4.12,2.15,3998.23,3.66,0.55,61.58,299.22,330.07
1634105750,8.34,4.04,2.65,2.75,3995.97,3997.56,58.79,299.18,333
1634105752,8.28,3.88,2.29,3.54,3994.02,3997.56,60.07,299.1,331.73
1634105753,8.43,3.66,2.38,3997.74,5.49,3999.88,61.19,299.26,329.75
1634105754,8.36,3.92,2.4,3999.21,2.99,3998.84,54.64,298.42,336.88
1634105755,8.49,4.12,2.58,3994.51,16.11,3996.09,59.08,299.32,334.3
1634105756,7.7,3.44,1.55,3995.36,13.92,3996.34,57.04,300.24,336.43
1634105757,7.83,3.41,2.18,3997.86,8.67,3997.56,55.32,301.14,338.21
1634105758,8.16,4.07,3.39,1.95,3989.14,4.15,61.35,298.4,332.5
1634105759,7.39,4.32,3.65,3997.44,12.33,3996.09,54.7,300.56,341.13
1634105760,8.16,4.42,3.51,3998.47,9.4,3997.31,53.54,301.35,342.44
1634105761,8.41,4.22,2.41,2.08,3993.65,3.36,54.1,301.73,344.82
1634105762,8.29,3.25,0.67,3998.96,4.88,3995.54,57.35,300.96,343.82
1634105763,8.46,3.99,2.54,2.01,3994.14,4.58,55.43,300.81,346.01
1634105764,7.7,3.62,2.16,3998.05,6.23,3996.09,54.54,301.6,346.89
1634105766,8.13,4.03,2.98,2.32,3994.69,3.6,62.69,297.06,340.52
1634105767,8.66,3.79,1.78,1.28,3997.99,2.26,63.2,296.69,340.25
1634105768,8.63,3.76,1.79,3999.82,1.46,0.67,57.1,300.5,346.48
1634105769,7.8,4.05,2.8,1.16,3996.52,0.12,61.97,297.1,341.69
1634105770,8,3.92,2.3,1.89,3994.93,3999.15,58.45,299.83,346.75
1634105771,7.93,3.75,2.12,0.73,3996.15,0.18,60.67,297.39,344.69
1634105772,7.7,3.33,1.45,0.85,3997.01,3999.82,55.96,300.57,349.77
1634105773,8.12,4.01,2.39,3998.41,2.38,0.73,55.37,300.74,350.35
1634105774,8.58,3.91,2.59,1.95,3996.77,0.31,57.52,298.47,349.62
1634105775,8.41,4.05,2.89,1.77,3997.25,3999.63,58.12,298.36,349.11
1634105776,8.23,4.14,2.5,1.59,3996.58,0.18,61.91,299.43,344.36
1634105777,8.27,3.68,2.48,3998.96,3.54,0.61,55.96,299.54,349.88
1634105778,8.82,4.13,2.98,0.43,0,3998.72,54.13,299.47,353.68
1634105780,8.81,4.2,3.28,1.16,3998.84,3998.41,54.34,299.7,353.52
1634105781,8.51,4.23,3.1,0.12,3999.88,3998.47,62.34,298.64,345.96
1634105782,8.37,3.78,1.97,3999.51,0.31,0.73,57.95,300.87,349.49
1634105783,8.53,4.03,2.5,0.06,3999.15,1.22,57.83,300.75,349.6
1634105784,8.6,4.07,2.52,0.37,3998.66,1.4,57.79,300.59,349.64
1634105785,8.37,4.02,2.52,3997.86,5.8,3999.08,61.58,299.69,344.61
1634105786,8.19,4.15,2.28,2.26,3993.53,2.08,53.57,299.87,353.13
1634105787,8.07,3.94,2.63,3997.86,6.53,3999.15,61.24,297.77,347
1634105788,8.22,3.85,2.43,2.38,3994.08,0.92,60.11,298.51,348.84
1634105789,8.67,4.16,2.38,3999.57,1.34,3999.27,59.89,298.62,349
1634105790,8.13,4.24,2.87,3999.76,3999.88,0.43,58.4,300.51,350.34
1634105791,7.84,3.98,2.45,3998.6,4.52,3997.25,59.58,298.21,348.75
1634105792,8.58,3.96,2.16,1.95,3993.29,3.3,58.46,299.77,350.01
1634105794,8.3,3.98,2.28,1.89,3992.86,3.36,59.5,299.48,348.95
1634105795,8.17,3.99,2.1,3999.88,3999.33,3998.17,60.84,299.75,346.87
1634105796,8.35,3.94,2.14,3999.21,1.59,2.87,56.81,298.46,350.71
1634105797,8.01,3.66,2.3,3999.82,3999.94,2.38,59.87,299.73,348.2
1634105798,8.02,3.78,2.22,0.37,3997.5,3.54,56.93,299.96,351.11
1634105799,8.23,4.01,2.53,1.16,3996.28,3.85,57.07,299.53,351.06
1634105800,8.11,3.76,2.18,1.04,3999.02,1.46,59.01,299.59,348.89
1634105801,8.35,4.03,2.21,1.4,3998.23,1.89,59.17,299.4,348.84
1634105802,8.43,3.83,2.38,0.12,0.49,0.55,57.9,300.04,350.71
1634105803,8.23,3.91,2.12,3997.86,4.52,3996.52,60.1,298.49,348.66
1634105804,8.37,4.01,2.14,3997.8,5,3996.46,58.71,299.33,350.04
1634105805,8.61,4.25,2.83,3997.56,5.68,3996.03,58.31,300.22,351.14
1634105806,8.42,4.23,2.82,3996.77,5.86,3995.97,59.95,298.96,348.69
1634105808,8.46,3.79,2,2.56,3993.84,4.03,60.62,298.39,348.15
1634105809,8.67,3.89,2.42,3996.64,6.35,3996.22,57.74,300.07,351.41
1634105810,7.89,3.86,2.22,3997.86,2.87,3997.56,62.51,298.03,346.27
1634105811,8.13,3.81,1.68,1.4,3994.81,1.83,56.54,300.17,351.86
1634105812,8.33,3.99,2.77,1.04,3994.57,0.61,55.96,299.88,353.5
1634105813,7.93,3.92,2.34,3997.86,5.86,3998.41,61.65,298.09,347.32
1634105814,8.56,4.02,2.36,3997.25,7.45,3998.23,56.71,299.82,352.99
1634105815,8.52,3.97,2.57,3999.63,3998.54,0.55,60.25,299.59,349.54
1634105816,8.48,3.93,2.35,3999.82,3997.56,1.1,60.26,299.48,349.36
1634105817,8.19,3.87,2.15,1.1,3996.03,1.71,57.75,298.89,351.52
1634105818,7.86,3.59,1.94,1.28,3995.12,1.71,57.62,299.48,351.63
1634105819,8.49,4.12,2.4,3998.78,2.14,3999.69,56.85,299.88,352.38
1634105820,8.8,3.89,2.35,1.1,3998.23,3997.74,59.23,299.01,350.9
1634105822,8.05,3.75,1.94,3998.96,3999.15,1.34,61.09,299.84,347.82
1634105823,8.2,3.61,2.13,0.18,3999.57,0.06,58.83,298.93,349.01
1634105824,8.22,3.94,2.15,0.55,3998.41,0.24,56.98,300.37,351.24
1634105825,8.37,3.86,2.48,1.53,3995.12,1.65,61.18,296.69,346.9
1634105826,8.75,4.2,2.84,3999.51,0.67,3999.02,56.05,300.96,351.18
1634105827,8.24,3.93,2.32,1.04,3997.68,3999.88,62.14,297.47,345.74
1634105828,8.14,3.42,1.11,3999.02,3999.69,0.98,56.76,301.53,350.46
1634105829,8.31,4.2,2.64,0,3996.7,2.26,60.09,297.91,347.4
1634105830,8.31,4.2,2.76,3999.51,3997.56,0.61,60.86,299.66,345.48
1634105831,8.92,4.4,2.78,3996.64,9.09,3997.68,55.14,301.03,352.66
1634105832,7.68,3.61,2.36,3997.86,5.49,3998.47,61.65,297.6,346.38
1634105833,7.98,3.57,1.64,3998.29,5.68,3998.6,56.7,299.89,350.99
1634105834,8.35,4.35,3.1,3998.23,5.8,3998.96,55.95,300.26,351.77
1634105836,8.2,4.3,2.8,3998.29,4.76,3999.57,55.37,300.52,352.42
1634105837,8.1,4.08,2.49,3998.9,2.32,0.67,54.99,300.63,352.9
1634105838,8.27,3.76,2.25,1.53,3995.3,0.24,58.46,298.38,350.64
1634105839,8.44,3.84,2.29,2.32,3994.51,0,59.36,298.15,349.77
1634105840,8.21,4.13,2.44,3998.72,2.56,3997.62,62.13,299.67,345.28
1634105841,8.18,3.89,2.46,3997.86,2.14,1.28,56.04,300.08,350.87
1634105842,8.56,4.08,2.59,3996.15,6.77,0.92,59.63,298.39,345.81
1634105843,8.4,3.95,2.34,2.56,3993.77,3998.84,58.5,299.84,346.48
1634105844,8.46,3.9,2.3,3998.29,1.77,0.18,59.56,300.05,345.15
1634105845,7.78,3.8,2.19,3999.45,3999.15,1.95,56.3,299.21,348.25
1634105846,8.2,4.09,2.48,0,3998.78,3999.69,59.7,297.76,344.95
1634105847,8.3,4.09,2.55,3998.96,1.34,3998.78,59.81,297.82,344.81
1634105848,8.54,4.1,2.39,3999.45,3998.9,1.4,57.91,298.89,346.38
1634105850,8.47,3.73,2.2,0.43,0.43,3996.46,60.83,300.64,342.44
1634105851,8.67,4,2.52,3999.63,3999.63,1.53,60.73,300.43,342.46
1634105852,8.26,3.83,2.32,3999.82,3998.29,0.92,59.41,298.89,342.58
1634105853,8.18,4.02,2.52,3999.57,0.43,3998.66,58.12,298.83,343.54
1634105854,8.42,3.95,2.11,0.61,3998.41,1.16,60.42,299.03,341.08
1634105855,8.2,4.08,2.2,3998.29,1.46,3998.6,59.12,299.37,341.65
1634105856,8.5,4.26,3.17,3999.63,1.89,3997.13,54.72,300.93,345.96
1634105857,8.41,4.29,3.05,0.67,3997.92,0.43,64.07,297.69,337.08
1634105858,8.38,4.22,2.66,3999.63,0,3999.51,58.58,298.1,340.6
1634105859,8.24,3.56,2.13,3999.45,3999.21,2.08,58.3,297.94,340.83
1634105860,8.37,3.62,2.41,3999.82,3999.27,1.04,58.13,297.84,340.96
1634105861,7.97,4.17,2.22,0.61,3998.35,0.85,59.34,299.15,339.67
1634105862,8.13,4.23,2.29,0.43,3997.44,2.2,56.38,297.82,343.11
1634105864,8.44,4.03,2.43,3997.38,7.45,3995.79,55.79,298.37,343.76
1634105865,8.49,4.17,2.41,3997.99,4.82,3998.05,60.29,299.53,339.75
1634105866,8.7,4.24,2.91,2.01,3994.93,0.55,58.57,299.78,340.88
1634105867,8.22,4.15,2.44,3998.66,2.75,3999.27,62.35,299.25,335.89
1634105868,8.02,4.2,2.37,3997.8,4.15,3999.51,59.38,299.18,338.14
1634105869,7.89,4.04,2.23,3999.88,3999.63,3999.02,59.57,299.27,337.9
1634105870,8.34,3.81,2.19,0.98,3996.95,3998.41,59.45,299.28,338.8
1634105871,8.36,3.79,1.75,3999.15,1.65,0.49,59.29,299.27,338.08
1634105872,8.54,3.78,2.1,3999.63,1.34,0.43,58.88,299.34,338.54
1634105873,8.57,4.13,2.61,3.05,3993.16,3999.27,58.01,300.44,339.63
1634105874,8.24,4.26,2.67,3996.4,7.14,0.06,62.55,299.37,333.63
1634105875,8.03,4.13,2.39,3995.12,9.22,0.12,61.01,299.66,334.99
1634105876,7.98,3.55,2.25,0.73,3996.15,1.89,59.51,298.45,337.91
1634105878,8.53,4,2.54,3997.5,6.16,3996.89,53.45,298.08,344.64
1634105879,8.41,3.69,2.34,1.71,3996.95,0.12,62.97,299.87,335.86
1634105880,8.26,4.06,2.68,3999.39,0.61,3997.38,62.9,299.65,333.69
1634105881,8.25,3.87,1.94,3998.11,3.54,0.37,62.3,299.67,334.25
1634105882,8.21,3.72,1.76,3998.54,4.82,3999.69,62.72,297.14,333.94
1634105883,8.32,3.81,1.85,1.89,3993.41,1.65,55.6,300.77,341.55
1634105884,8.3,4.01,2.58,2.75,3991.94,2.44,59.99,297.61,337.85
1634105885,8.44,4.04,2.23,3.3,3991.82,1.77,57.51,299.46,341.59
1634105886,8.03,3.67,2.19,3.78,3990.54,2.2,58.88,298.92,340.33
1634105887,8.33,3.89,2.17,3997.25,6.1,3999.94,57.11,299.37,343.24
1634105888,8.2,4.05,2.63,3999.69,3999.94,3999.33,59.3,300.55,341.94
1634105889,8.35,4.05,2.56,0,3999.08,0.43,57.08,300.04,343.78
1634105890,8.42,4.12,2.49,1.1,3997.62,1.1,57.41,299.84,343.52
1634105892,8.5,3.94,2.24,0.73,1.28,3997.92,60.56,298.61,341.71
1634105893,8.4,3.81,2.59,1.46,0.79,3997.74,60.54,298.84,341.77
1634105894,7.83,4.07,1.67,3998.54,1.04,2.26,61.64,299.86,339.49
1634105895,8.06,3.94,1.88,3998.96,0.43,3.85,61.17,299.66,339.98
1634105896,8.25,3.96,2.34,3998.9,1.46,4.52,54.67,298.11,347.56
1634105897,8.02,3.64,2.23,3999.15,3.54,3999.15,60.24,297.79,343.26
1634105898,8.43,4.04,2.59,0.67,3998.54,3999.88,57.83,299.63,346.27
1634105899,8.41,3.74,2.06,0.43,0,1.34,58.8,298.25,345.46
1634105900,7.91,3.48,1.83,3998.78,1.89,0.24,57.5,299.28,347.72
1634105901,7.91,3.79,2.18,0.79,1.16,3999.27,56.91,298.58,349.11
1634105902,8.75,3.84,2.72,3999.57,1.4,3999.57,56.68,300.17,350.58
1634105903,8.08,4.12,2.36,3999.15,4.09,0.24,56.35,300.23,351.07
1634105904,8.63,4.03,2.68,3999.21,5.19,0.37,55.09,300.59,352.9
1634105906,8.35,4.06,2.94,3999.33,4.52,0.61,54.43,300.73,353.66
1634105907,8.21,3.99,2.64,0.12,1.95,1.34,54.04,300.72,354.17
1634105908,8.31,3.85,2.43,3999.15,4.15,3999.45,57.07,300.43,351.89
1634105909,8.32,3.88,2.57,0.43,0.92,0.73,56.66,300.51,352.32
1634105910,7.8,3.52,1.66,3999.15,3999.15,0.55,59.89,297.67,349.55
1634105911,8.24,4.34,3.29,3998.23,5.43,0.31,54.27,299.4,356.25
1634105912,8.3,3.36,1.54,1.28,3998.54,0.31,60.13,296.51,351.54
1634105913,8.71,4.02,2.56,1.4,3999.63,0.06,60.13,296.63,351.66
1634105914,8.83,3.97,2.65,1.71,0.55,0,55.36,299.82,358.39
1634105915,8.37,3.84,2.29,0.73,1.53,3999.69,59.01,298.65,355.02
1634105916,8.14,3.4,2.17,2.56,3994.63,3999.69,56.61,299.23,358.25
1634105917,8.33,4,2.43,3998.23,4.33,0.67,55.6,300.32,358.19
1634105918,7.96,3.63,2.24,1.22,3997.5,3999.08,56.16,300.22,357.72
1634105920,8.16,3.62,2.33,1.89,3995.36,3999.69,56.8,300.08,357.13
1634105921,8.33,3.97,2.34,3998.41,2.26,0.85,60.09,298.51,353.25
1634105922,8.36,3.79,2.65,2.69,3994.69,1.95,53.65,298.42,0.05
1634105923,7.9,3.71,2.19,3998.47,4.94,3997.62,59.68,298.53,355.18
1634105924,8.08,3.8,2.58,3998.17,5.07,3998.29,55.88,297.84,358.92
1634105925,7.84,3.36,1.26,0.43,2.5,3997.68,55.78,298.67,0.6
1634105926,8.72,3.97,2.45,3999.76,0.85,3999.02,60.38,297.97,356.13
1634105927,8.35,3.65,2.49,1.95,3996.58,2.44,55.29,299.96,1.43
1634105928,8.19,3.63,2.03,2.32,3995.06,0.92,55.98,300.25,1.39
1634105929,8.01,3.62,1.94,3999.82,1.34,3997.86,59.32,298.2,357.95
1634105930,8.06,3.57,1.88,2.38,3994.81,3.72,55.79,300.91,0.42
1634105931,7.94,3.53,2.44,3999.15,2.01,0.31,54.45,298.9,2.49
1634105932,8.12,3.64,2.07,3998.96,1.34,3998.54,54.67,298.94,2.35
1634105934,7.58,3.6,2.03,1.22,3996.34,2.32,57.71,297.09,0.75
1634105935,8.91,4.12,2.8,1.04,3999.76,3998.17,54.06,299.76,4.86
1634105936,8.16,3.86,2.74,2.32,3996.83,3999.02,53.49,300,5.7
1634105937,8.81,4.13,3.52,4.39,3992.19,0.92,54.16,299.79,5.11
1634105938,8.89,4.26,3.56,2.14,3996.03,3999.08,60.36,298.42,358.75
1634105939,8.98,4.28,3.06,3.36,3994.93,0.43,50.66,300.44,9.65
1634105940,8.24,3.64,3.09,6.1,3989.87,0.55,51.95,300.01,8.62
1634105941,8.42,4.1,3.53,4.94,3991.03,3999.02,52.14,300.7,8.23
1634105942,8.02,3.4,2.51,2.5,3994.69,2.01,60.94,298.32,359.83
1634105943,8.03,3.55,1.76,2.2,3993.53,4.46,53.58,299.53,7.01
1634105944,8.8,4.19,3.55,0.79,2.69,3998.41,55.11,298.68,6.88
1634105945,8.73,4.4,3.56,3999.27,5.43,3997.44,54.8,299.09,7.32
1634105946,8.33,4.15,2.81,3999.15,3998.72,1.16,56.14,298.56,6.42
1634105947,8.22,3.82,2.5,3999.02,3998.96,1.16,56.37,298.31,6.18
1634105949,8.11,3.98,2.84,3999.45,2.2,3998.29,54.7,298.72,7.98
1634105950,7.8,3.58,2.12,3999.21,3.85,3999.69,58.05,298.93,5.2
1634105951,9.13,4.41,3.1,3.23,3992.68,1.53,53.39,299.98,10.19
1634105952,8.51,4.28,2.8,4.27,3987.92,5.68,52.19,299.68,11.29
1634105953,7.95,3.44,1.55,0.49,1.46,3998.66,58.51,299.62,5.97
1634105954,8.46,3.89,2.23,3996.77,4.82,3998.66,56.64,298.74,6.88
1634105955,7.92,3.19,1.31,3999.82,0.43,3998.29,58.52,299.92,4.95
1634105956,8.57,4.09,2.77,3997.74,5.07,0.61,54.49,299.21,8.66
1634105957,8.65,4.3,3.63,1.46,3996.34,1.1,56.1,298.7,7.82
1634105958,8.55,3.76,2.31,1.16,3999.15,0.55,56.3,298.23,7.7
1634105959,8,3.86,2.84,3999.88,3999.45,1.1,54.15,300.03,10.86
1634105960,7.82,3.76,2.39,0.06,3998.35,1.4,58.91,297.91,6.5
1634105961,8.57,3.86,2.34,0.85,0.12,3999.39,58.97,298.01,6.47
1634105963,7.8,5.32,3.29,3995.73,9.77,3991.88,57.29,300.15,9.16
1634105964,7.48,4.12,2.87,3999.08,3996.7,0.43,51.02,305.61,15.41
1634105965,8.32,4.16,3.34,3998.17,5.31,3998.96,53.82,301.43,18.74
1634105966,8.41,3.98,3.06,0.85,3996.58,1.89,52.8,301.08,21.21
1634105967,8.29,4.12,3.42,1.59,3999.39,3998.47,53.16,301.64,22.3
1634105968,8.21,4.49,3.49,1.4,3999.27,3998.35,53.55,301.67,21.97
1634105969,8.16,3.97,3.5,3998.78,3.3,3998.96,51.81,302.41,23.48
1634105970,7.62,3.55,2.48,3997.62,3.78,3999.88,53.11,301.57,23.48
1634105971,8.03,4,2.96,1.22,3996.22,0.55,49.71,302.14,26.77
1634105972,8.29,4.01,2.99,3997.74,6.59,0.18,54.84,300.29,22.41
1634105973,8.08,3.83,2.89,3996.4,9.28,3999.51,53.65,300.68,23.59
1634105974,7.91,3.82,2.84,4.21,3989.99,3999.15,51.8,303.15,25.42
1634105975,7.84,3.6,2.42,1.4,3993.47,1.77,55.38,300.24,22.16
1634105977,8.17,3.74,2.81,3998.6,4.94,0.43,47.76,303.93,30.09
1634105978,8.3,4.06,3.02,0.92,3999.45,3999.08,54.04,299.54,26.38
1634105979,8.42,3.62,2.7,1.77,3997.19,3999.51,52.23,303.17,28.05
1634105980,7.81,4.05,2.9,3998.9,1.16,3999.45,52.05,303.29,28.17
1634105981,8.41,4.28,3.52,1.65,3999.82,3997.01,56.03,301.52,24.97
1634105982,8.13,4.37,2.9,3999.94,2.56,3996.7,50.86,303.04,30.15
1634105983,7.7,3.93,2.85,3996.89,5.74,1.22,47.92,301.15,33.35
1634105984,7.55,3.56,2.33,3997.68,4.03,0.92,49.54,302.17,33.93
1634105985,8.07,4.43,3.73,3.3,3995.67,0.37,50.49,301.87,33.22
1634105986,8.75,4.23,3.79,3998.66,3.97,3996.77,53.36,302.29,31
1634105987,8.49,4.58,4,3997.56,6.23,3996.15,52.81,302.84,31.37
1634105988,8.02,4.36,3.27,3997.07,5.98,3996.4,52.34,303.31,31.62
1634105989,7.95,4.02,2.81,2.38,3997.07,3999.45,55.07,302.22,28.25
1634105991,8.17,4.03,3.33,3997.74,2.99,2.5,52.21,302.88,30.45
1634105992,8.3,4.01,3.36,2.75,3995.24,3998.54,51.19,302.14,31.77
1634105993,8.24,4.03,3.47,3996.95,5.8,0.06,54.28,301.44,28.62
1634105994,8.24,4.28,3.96,3997.56,8.24,3995.91,53.58,300.87,30.6
1634105995,8.17,4.02,2.59,3997.25,8.61,3995.91,51.63,302.75,33.06
1634105996,7.91,3.81,2.23,3996.83,8.06,3998.23,54.43,300.66,29.66
1634105997,7.82,4.03,3.25,3.42,3990.36,1.71,49.88,303.48,35.54
1634105998,7.82,3.9,2.55,3994.93,13.43,3997.68,53.53,300.92,32.46
1634105999,8.11,4.28,3.37,2.2,3993.9,0.79,50.02,303.24,36.69
1634106000,7.76,3.79,2.61,2.26,3992.92,1.16,53.36,302.22,34.16
1634106001,8.14,3.82,2.85,3999.88,1.89,3999.39,53.58,301.92,33.22
1634106002,8.42,4.28,3.62,1.1,3995.67,1.46,53.99,302.87,32.39
1634106003,8.33,4.35,3.28,0.37,3998.78,2.87,51.2,301.11,34.98
1634106005,7.57,3.9,2.29,3997.19,6.04,3998.78,50.28,301.67,36.72
1634106006,7.77,3.82,2.48,3997.44,5.13,3999.45,49.98,301.25,38.78
1634106007,8.35,4.23,3.18,3997.44,7.81,3997.07,55.07,301.76,34.03
1634106008,8.13,4.19,3.01,1.34,3998.6,3999.94,50.74,303.67,38.16
1634106009,7.94,4.05,3.09,0.49,3999.94,0,57.06,300.5,31.52
1634106010,7.79,3.55,3.14,0.85,3998.17,0.67,47.82,304.53,40.56
1634106011,8.2,4.13,4.22,2.32,3995.85,0.98,58.47,299.19,30.67
1634106012,7.89,4.27,4,3998.9,3.66,3999.57,58.29,299.49,32.21
1634106013,8,4.04,2.61,3997.56,6.35,3999.15,48.12,303.68,41.03
1634106014,7.53,3.63,2.37,3.05,3990.91,0.67,55.07,301.47,35.58
1634106015,7.96,3.8,2.66,2.81,3991.52,1.16,50.94,301.76,39.07
1634106016,8.01,3.98,2.72,3995.36,8.91,0,49.63,302.22,40.35
1634106017,8.02,3.79,2.83,3996.64,5.98,0.24,48.5,302.68,41.46
1634106019,8.02,4.07,3.28,4.21,3989.93,1.16,52.33,302.17,38.82
1634106020,8.17,3.93,3.06,3996.83,6.1,3999.33,52.13,301.51,38.66
1634106021,7.87,3.8,2.3,3999.94,3.05,3999.39,53.09,300.38,36.84
1634106022,7.91,3.83,2.99,0.24,3995.12,3999.82,54.41,299.83,37.4
1634106023,8.19,3.73,2.45,3995.73,11.84,3997.5,49.86,304.34,41.77
1634106024,7.84,4.01,2.67,3996.46,8.91,3998.78,49.04,304.77,42.7
1634106025,7.81,3.69,2.27,3998.72,3.91,0.55,48.48,304.97,43.39
1634106026,8.43,4.18,3.68,5.8,3985.05,2.2,57.05,299.54,35.51
1634106027,8.25,4.37,3.86,3994.75,13.67,3997.19,53.81,301.33,38.56
1634106028,8.42,4.67,4.84,3998.17,3.91,0.43,49.51,302,43.28
1634106029,8.03,3.63,2.21,0.37,1.04,3998.6,52.53,301.1,41.08
1634106030,8.51,4.62,4.59,1.89,3995.61,1.28,52.38,302.35,41.65
1634106032,8.27,4.45,4.21,3999.63,3998.96,3999.94,52.07,301.7,42.08
1634106033,8.24,4.68,3.98,3998.47,1.53,3997.07,52.36,301.72,41.55
1634106034,8.38,4.5,4.21,3998.23,2.81,0.61,51.83,301.78,42.02
1634106035,7.86,3.62,2.63,2.01,3995.67,1.16,51.22,300.95,42.47
1634106036,8.02,4.05,3.17,3997.01,6.1,3998.47,52.5,301.08,41.91
1634106037,8.73,4.57,4.39,3999.76,3999.51,0,54.73,302,39.55
1634106038,8.09,3.76,2.6,3999.45,0.31,0,54.83,301.84,39.39
1634106039,7.45,3.38,1.87,0.98,3997.5,1.28,52.34,302.12,40.74
1634106040,8.18,4,3.3,3999.94,3999.94,0.31,49.21,302.94,44.27
1634106041,7.85,3.89,2.55,1.34,3997.62,0.49,50.3,302.74,42.95
1634106042,7.96,3.88,3.44,0.98,3997.86,3999.88,50.48,302.68,42.75
1634106043,7.49,3.45,1.71,3997.5,3.78,3999.02,53.71,301.79,39.16
1634106044,7.93,3.49,2.47,1.65,3995.3,3.3,48.69,302.39,43.87
1634106045,7.84,3.89,3.14,3998.72,1.34,3996.46,53.22,302.21,39.52
1634106047,8.39,4.13,3.29,3995.85,8.24,3999.76,52.44,302.32,40.28
1634106048,8.11,3.88,2.77,3.48,3992.68,3998.6,52.33,302.58,40.66
1634106049,7.8,4.18,3.26,1.89,3994.02,3998.17,53.54,302.27,39.41
1634106050,8.53,4.45,4.41,3997.44,6.77,3999.76,50.22,302.87,41.26
1634106051,7.71,3.71,2.38,4.94,3989.01,3.54,53.66,302.09,38.39
1634106052,8.45,4.22,4.25,3997.68,6.77,3999.69,52.29,302.09,41.27
1634106053,8.8,4.56,4.25,3998.47,5.43,3999.02,50.96,302.14,42.96
1634106054,8.45,4.44,3.99,3996.46,8.48,3997.07,50.24,302.59,43.64
1634106055,8.51,4.81,4.33,3.72,3991.39,0.92,54.62,302.98,39.51
1634106056,8.35,4.56,4.52,3995.67,9.34,3996.95,51.78,303.31,41.13
1634106057,7.92,4.34,3.9,3994.14,10.93,3996.09,50.69,302.31,42.09
1634106058,8.04,3.84,2.31,3998.96,3.3,0.73,53.73,300.34,39.07
1634106059,7.43,3.27,2.12,3999.82,3996.28,0.67,48.5,301.99,44.95
1634106061,7.68,3.1,1.81,3999.08,5.8,3996.15,54.57,302.1,39.52
1634106062,8.01,3.93,2.56,3998.9,3998.23,1.71,51.58,304.02,41.78
1634106063,8.62,4.16,3.5,0,3998.78,2.81,56.26,300.45,36.94
1634106064,8.23,4.41,4.3,3.85,3992.43,1.53,50.31,302.93,42.39
1634106065,8.2,4.63,4.42,3997.62,4.64,0.37,51.66,300.68,41.72
1634106066,7.91,3.46,2.33,0.06,0.92,1.59,50.92,300.98,42.46
1634106067,8.67,4.75,4.44,3997.13,6.96,0.49,52.5,301.67,41.69
1634106068,8.24,4.37,3.89,2.01,3997.31,3998.29,52.91,300.77,41.53
1634106069,8.48,4.26,3.33,3999.27,2.14,3996.28,53.38,300.89,41.09
1634106070,8.57,4.5,4.22,3998.72,1.65,3999.39,51.92,301.32,42.63
1634106071,8.11,3.45,2.45,0.61,3998.66,0.06,51.95,301.32,42.6
1634106072,7.38,3.54,1.79,0.37,1.34,3999.08,50.03,302.4,44.45
1634106073,8.08,3.83,1.93,0.55,3997.44,0.43,57.45,300.79,36.81
1634106075,8.29,4.15,2.68,0.43,3997.8,1.34,49.35,302.13,44.2
1634106076,7.96,4.05,2.84,3998.35,1.4,3999.94,55.41,300.34,39.24
1634106077,7.62,3.61,1.67,3999.57,2.5,1.46,49.55,301.33,44.82
1634106078,8.36,4.31,3.96,3.36,3993.53,3999.76,51.55,301.08,44.58
1634106079,8.53,4.07,3.31,0.18,3998.66,0,55.9,301.87,39.66
1634106080,7.91,3.75,2.5,3996.83,7.51,3999.76,51.27,302.15,43.15
1634106081,8.13,3.86,2.75,1.1,3995.54,3999.27,51.99,301.83,43.07
1634106082,7.93,3.62,2.7,2.62,3993.35,0.24,52.11,300.27,42.99
1634106083,8.47,4.01,3.22,3999.57,0.55,3.42,51.43,300.23,43.69
1634106084,7.83,3.57,2.64,1.4,3999.08,3995.24,56.72,301.83,37.73
1634106085,8.02,3.73,2.19,3997.5,3.54,3998.78,50.8,302.24,42.42
1634106086,7.64,3.53,2.3,3998.35,2.14,3998.96,50.66,302.31,42.53
1634106087,8.31,4.26,3.71,1.65,3995.24,3.23,52.29,300.83,41.48
